imp_date,qimei,play_vv_begin,video_play_time,top_vv,top_time
20210606,3ac31377fe49dbe30a6436bd10001111471f,22109,507377.438,1,1
20210606,fb9bb0ac20d51ee1,22247,503005.708,1,1
20210606,4631aa157311909dfe46904a10001f814c16,20008,502265.585,1,1
20210606,9b6cda8591adcc28,21608,501909.75,1,1
20210606,13171480f235f380,19627,498312.563,1,1
20210606,d055bd0469f8b62f80c6b0d2100013b14a02,19897,495159.097,1,1
20210606,1d895ce53d15e188,20117,492807.708,1,1
20210606,d46f4dad133b248c,20047,491270.473,1,1
20210606,85d8b328a1394a5e,24223,490784.959,1,1
20210606,17773dd2e08e55a79f063c0f100015314c16,18454,488334.176,1,1
20210606,d59941e0ff8cfa49a7f8bdfc100011514a0e,20988,488115.31,1,1
20210606,9535bb6e175b8459d300bf5110001bd14a17,24944,486241.835,1,1
20210606,e23d8d628c3e418748b1a66c10001631471f,22166,483195.76,1,1
20210606,1659c154e4f528b1,21196,483060.922,1,1
20210606,8.69738E+14,24825,480289.471,1,1
20210606,64b4da65c0f061b8,19595,480117.623,1,1
20210606,aa54d61343a2e118,19730,479561.429,1,1
20210606,36d7eae2ebeebd71,21055,479486.783,1,1
20210606,9082dbb976f5b9f8,18117,476569.248,1,1
20210606,fb22cca32c512825eefda77c10001991471c,19448,475593.861,1,1
20210606,47ca1135a6421239,20571,472917.168,1,1
20210606,6292f5b3387158ab,22594,472428.218,1,1
20210606,bd2faaf6bf6a7055,18090,470414.837,1,1
20210606,3143cd4e52c69932e16dfffb10001c614a18,21216,468819.076,1,1
20210606,e29db125c3cbd446,19104,468748.084,1,1
20210606,6234a556c6ec5f1edf442a0710001b214a02,23630,467085.101,1,1
20210606,401ab8b1126652a7,21808,464678.845,1,1
20210606,1a1799158c696ef49ecc0d84100017d14a17,21240,462683.859,1,1
20210606,8.66491E+14,20775,461068.658,1,1
20210606,3016c83cac7d7acf,20934,460742.049,1,1
20210606,a31082197bc1ae1008b5bf09100012b1471e,21384,458022.278,1,1
20210606,0be347d1fd9a48f107483315100015114a16,18627,457795.005,1,1
20210606,ecc5603bca4c30a9,18654,457513.631,1,1
20210606,8.69208E+14,21052,455948.054,1,1
20210606,fdb839ad2f53f786,20835,452193.858,1,1
20210606,2c2098856ecacbfb1bfef9c910001ea14c16,19987,450526.482,1,1
20210606,c31ac1a19a5d4e55,18350,450181.631,1,1
20210606,f19055bdc2009aff7d12c9b2100011914a17,19737,446291.302,1,1
20210606,063c180458f52bdb,19687,446056.663,1,1
20210606,7309a807fa7682a0bbf96201100015414919,15979,445443.076,1,1
20210606,b3aabdd51217919c,18360,444618.71,1,1
20210606,8.64331E+14,21488,443370.336,1,1
20210606,8.64327E+14,21024,443052.037,1,1
20210606,1f4626443b5be62244ce606e100018e14c16,21167,442988.508,1,1
20210606,725322da267f6f64,20295,441991.937,1,1
20210606,0847c99b5761b6b2ebcd6b2a10001c214a17,19962,441453.116,1,1
20210606,62b6bb9f261ae3a9801ecb24100018e14a02,17719,440698.815,1,1
20210606,ae015815f8fee1f0,18926,439741.718,1,1
20210606,f9a2e0409e73c6d2,16737,436435.103,1,1
20210606,94f07e866066bf87,19643,436421.089,1,1
20210606,a59a58f1d4eac7b9,23458,436369.971,1,1
20210606,5f3981cf4fe0c5a0,20108,432647.67,1,1
20210606,989508cbaefe9e86eb59cb3b10001121471e,18207,432103.593,1,1
20210606,54993f7f8696e540,20542,431986.442,1,1
20210606,ae545efde95f265b,16810,426531.939,1,1
20210606,54c08d6e407a777a,20990,426350.037,1,1
20210606,f02c5cd3b34bdc49,15447,425191.204,1,1
20210606,d08984bf8ec317bc,18513,425170.388,1,1
20210606,23143e43af53c83d4c3d35ef100019614c16,20027,423458.083,1,1
20210606,7107f25e4c80cc53b5f72ba910001f014c16,19689,422583.248,1,1
20210606,089c5a1ffd62328ef94fc8ce100018c14c0b,18157,421215.918,1,1
20210606,8afa048666b13b0b3f7248f710001701491a,18496,421148.221,1,1
20210606,2c3589b9a2e2f97c,18461,420801.274,1,1
20210606,b440232e9d31f7f5,19675,419931.702,1,1
20210606,755271856872c7a3,17175,418828.663,1,1
20210606,ae18f43525ce2abc,17053,418575.164,1,1
20210606,7e3181f84cadde94,21278,417163.61,1,1
20210606,a4d23e40039db8aef26720aa10001f214c16,15200,416831.921,1,1
20210606,47c1e8db79fa290ff1230f9c10001311510a,15548,416623.233,1,1
20210606,45f6e43fe1cbfa0b,17215,415012.33,1,1
20210606,f4220bd6be816e11,18057,414427.49,1,1
20210606,8296363991f166cbe88a67c8100018714a18,16290,414397.922,1,1
20210606,9c532d24da7cf3ce,18363,414023.155,1,1
20210606,13b060246d1d1c2b,19248,410852.38,1,1
20210606,1e1d7d8357706e675df376d8100011e14c16,15436,410266.729,1,1
20210606,5298e8a29e05de90,17798,409732.033,1,1
20210606,6af612377db9104ec867b066100011714c16,21149,409711.951,1,1
20210606,87f1d48efe516f227dabf08a10001e21481f,17435,409137.527,1,1
20210606,c07db1152320427d,17722,408623.596,1,1
20210606,8.69315E+14,18123,408007.635,1,1
20210606,61094d1de3ebaece,17712,407261.857,1,1
20210606,15fee7935eb47449,18101,406338.709,1,1
20210606,7320b3b8258ea3d3241d7fca100015914c16,21151,405982.047,1,1
20210606,fdbcf92d32f26894,19581,404196.852,1,1
20210606,03f804051c2a830035c9e29310001dd14c09,18833,402889.75,1,1
20210606,c529e75c3e9bfdb93a820323100017f1471e,15345,402863.164,1,1
20210606,2a3bce2c960d308e,16899,402794.938,1,1
20210606,3c100e57923d742cf846726a100018814a16,18042,400848.785,1,1
20210606,2637f13030c6d35d4d12931110001fc14c16,15377,400325.584,1,1
20210606,46ea2b7455158fb9,19612,399399.799,1,1
20210606,6b1e803a38b940caa5dd590a100013314914,18678,399373.469,1,1
20210606,4a2cbe6b0d282a1d,18137,397866.672,1,1
20210606,0bfe0016f3ac6b15c6ba8a5a100019114a18,15312,394049.175,1,1
20210606,a520b41556f7aa125be9ebda100019d1471f,17513,389017.946,1,1
20210606,7cb97935dc3c7243,17568,387800.995,1,1
20210606,b162e5b00ab3baef,15927,385564.056,1,1
20210606,383b1b9ceb1b8c2e092134cc10001da14a18,16460,383303.311,1,1
20210606,83eacb1adb00287f,16864,382433.663,1,1
20210606,18a2e4d93e93c82ecbe98424100015314c16,17058,382043.441,1,1
20210606,75df92b03e3d59ea,16568,381007.713,1,1
20210606,4da8d65892bf44a5,16512,380004.135,1,1
20210606,8aa9ed284fd72ae9ffa91ef710001ce14c16,17552,379476.403,1,1
20210606,e69dfd8b823391f865e6ed3f10001741471f,16036,379320.878,1,1
20210606,6d686e8ea4bf7705,15767,378340.808,1,1
20210606,74f6301df879ead8,17370,378280.971,1,1
20210606,ebbcb5b3a5274c3b,14849,376759.928,1,1
20210606,90187b498be97a20,19199,376722.224,1,1
20210606,848d7bc1a3964d9c,18440,376575.075,1,1
20210606,234142b6229ff382,15469,376333.412,1,1
20210606,dd16b40665e439e94880b0d6100011b1510b,16629,376221.667,1,1
20210606,3077ea821a5dda535696364c10001bd1511c,16551,375775.9,1,1
20210606,a2fc5f066ba944baa51fdafb10001ec14a17,15286,374774.716,1,1
20210606,3c3296373876f921,15902,372594.49,1,1
20210606,b529b95feb7a2214,17168,371303.369,1,1
20210606,515d3712dbdbec289f9cb99510001cc14a18,19060,370709.491,1,1
20210606,a63c9738270814f6,15508,367311.234,1,1
20210606,2163b535a14fe10a14f3ebc1100019514c09,13331,366172.367,1,1
20210606,d602e32978c89525,14723,366038.794,1,1
20210606,bde22be771da6fae197ac057100018714a01,13771,364285.913,1,1
20210606,0524caca673d33ec,17485,363716.755,1,1
20210606,30ff75ca924d2b4b,17175,363431.858,1,1
20210606,a0fa303bd9f2400a402e53a210001ce14c16,17647,361364.834,1,1
20210606,e1f82d738a99ff0e,17822,360706.099,1,1
20210606,ed9b35fb28b246e9,15891,360189.804,1,1
20210606,b23e075deed22382,15564,359517.797,1,1
20210606,669a94fc8955decd4ae287ad10001c714c16,20696,358982.142,1,1
20210606,729d34828523e2ee,16584,357944.314,1,1
20210606,a7f584368f74a321,15026,357784.216,1,1
20210606,6a99424a7c7aebb69441d389100016214c09,16908,357397.987,1,1
20210606,2993c6174db0279cdf0f914210001ef14a17,15279,357028.579,1,1
20210606,683548310355da9b,19897,356159.098,1,1
20210606,0f2a8b104926df454e6bf6b610001b014c16,16040,355975.295,1,1
20210606,2b7b6f869e52fca5,15364,355955.931,1,1
20210606,d307f6bb25433e24c22026e8100019814c09,13265,355523.765,1,1
20210606,b7df06da775db254,15135,354728.973,1,1
20210606,6d1c54bfd26bdbb4,14636,353050.594,1,1
20210606,8.68275E+14,14321,352987.926,1,1
20210606,8.67593E+14,16708,352621.151,1,1
20210606,a4c8f4ed87bbbff9,16333,352538.325,1,1
20210606,34dcf83e25e7f8439b156f89100014f14c09,16222,351509.933,1,1
20210606,1cbd507e489db12a,14735,350590.569,1,1
20210606,bcc884db4d354be3826f2013100015f14c16,17610,349630.304,1,1
20210606,a4525bec755dd6dac91b168e10001d11511c,17725,349412.575,1,1
20210606,fdb980a4f499c224cdb183ea100016b14c09,14696,347627.004,1,1
20210606,73ed922ba04f26a8,15289,346622.063,1,1
20210606,0d940d026538139121a00a68100010914c16,16430,345404.567,1,1
20210606,0c478d683de790cc,14216,343685.259,1,1
20210606,d853f10f6e9af850,13921,343599.094,1,1
20210606,1660c07d45dd58da,14743,343226.496,1,1
20210606,f8607b0d8cb56712,12752,343057.006,1,1
20210606,f0bc8698666d8439,16005,342957.332,1,1
20210606,693759b4ab05dacd,13138,342796.91,1,1
20210606,5b9af185889913e7,14610,341576.169,1,1
20210606,6f7c817226c620a3,16016,341560.898,1,1
20210606,e653bd45a88899aa,15568,340393.175,1,1
20210606,4990c82100f76663,12787,340249.812,1,1
20210606,a01cbaff150999bfd803ecef100017a14c09,14425,339175.002,1,1
20210606,9306657a09f876f22d45706110001811471f,15089,339039.314,1,1
20210606,9e44e219a210b2c7,13792,338905.682,1,1
20210606,f21eb55eab1eb1ea,14081,338551.241,1,1
20210606,796f1185e2c9dbbf,941,338548.294,1,1
20210606,e12efbe518fb9af315e93e1a100011e14a02,13118,337962.83,1,1
20210606,4f890458db0a3058b84d9934100011f14c09,13765,337851.487,1,1
20210606,c0657e26eca6187e,15317,337796.065,1,1
20210606,56d91c4715040598,16170,335848.815,1,1
20210606,26bd07e88a2ec4cce3adf74a10001021471e,13366,335441.044,1,1
20210606,3e38250ea4dc2f97,14991,335058.537,1,1
20210606,a5ccdba571125511,14990,333609.105,1,1
20210606,a000008996098e,15692,333544.061,1,1
20210606,6af353055470ddf8,14349,333001.293,1,1
20210606,65221912d931b5cd,17021,332833.317,1,1
20210606,0b4708e47eb3e4aa,13851,332724.557,1,1
20210606,364ae531e1336016,13236,332254.949,1,1
20210606,b4fe9a6432ec70fd,13650,331701.393,1,1
20210606,fdc660751aca61e2,16586,330798.182,1,1
20210606,bd882d1831dd654e,18388,330653.833,1,1
20210606,528cc43184f36449,15585,330249.334,1,1
20210606,8a920d51ae779e8b2f334cb910001381491a,13295,328886.818,1,1
20210606,92c43fb92e94fc2c,15811,328266.958,1,1
20210606,73a99bb051b2864857f00888100016e1511c,15187,328130.596,1,1
20210606,63e6d4e3fb505856e04128ab100010d14c09,14315,328107.701,1,1
20210606,952eb8b9c65a972a,15407,328027.547,1,1
20210606,73f342d6af0b2969ea5e7266100012e1511c,13558,327105.496,1,1
20210606,d3ad5d34bd508e0e,14535,326928.042,1,1
20210606,39ae00135ed207b7,12978,326107.714,1,1
20210606,ddd9592394e684c7,16918,325725.641,1,1
20210606,0b1564e803be4d2894296c65100013e14c0a,15341,325600.428,1,1
20210606,65d4952ddc048e49d5d58474100012e14802,13965,325011.446,1,1
20210606,396572775334450cb5a1418b100019a1511c,14084,324988.684,1,1
20210606,b916a2a194057d43,15261,324844.282,1,1
20210606,5ffa12c8c29d8000,13122,324513.671,1,1
20210606,e1b88cb6b6328b63,12950,324421.506,1,1
20210606,5068c9fc8bd00307,15651,323275.667,1,1
20210606,7d58e0cdf404bdf94fc31776100017b14c17,14300,322987.428,1,1
20210606,abae0fbc027049e19695752a100013e1511a,14341,322672.539,1,1
20210606,f6dfc6b92365ce50,14213,322290.766,1,1
20210606,b994c10388395be2,15596,321444.946,1,1
20210606,f5779d9557bdd7f3,12119,320590.634,1,1
20210606,73e64e4c1cd36fbabdd0d24c100014114c16,14745,319892.13,1,1
20210606,bfa0d32cc965cc6b,13160,319669.317,1,1
20210606,6.66661E+16,3325,319605.089,1,1
20210606,f2f735a2c9509384,15322,318864.039,1,1
20210606,bcf9fc1fd3485392,17418,318486.876,1,1
20210606,b944e7dff8f79462,14342,317032.91,1,1
20210606,13251f0a696188990babe876100014e14a0e,13754,316981.575,1,1
20210606,ef65b9cc618473d755b01f98100014314a16,13440,316108.289,1,1
20210606,72889c1bccccd145,15513,315968.784,1,1
20210606,85e47ef8f5082d94,14038,315039.968,1,1
20210606,79801980788dd79c,16778,314949.061,1,1
20210606,ef659fa89996b432cc533207100018d15115,16617,314547.417,1,1
20210606,db03271b402725da,15553,314450.061,1,1
20210606,b53e14bc8f780f23,12064,314442.324,1,1
20210606,7ec99f78c4968313feedcdd1100019614c0a,15398,313925.296,1,1
20210606,9bb2a79f39e4e424,13266,313537.168,1,1
20210606,8.64343E+14,13116,312958.648,1,1
20210606,22bdc6e61863c25fc83d9dbb10001ef14c09,13090,312124.591,1,1
20210606,483cf2f380c0f0d6,13797,311726.264,1,1
20210606,ac8da5c6100718de9952d2af10001fe14c08,11546,311373.2,1,1
20210606,e61edb51f6c1c6f9,12428,311160.452,1,1
20210606,a192b5c1f8f06fb2,13390,309806.698,1,1
20210606,dd8e61ac7a609c808b388886100016c1471d,12670,309773.368,1,1
20210606,9009675ec1f0cbb2,13218,308672.34,1,1
20210606,ec1ff1bddffa4653089fe1f9100011514c08,10544,308653.097,1,1
20210606,8eeb6e77dc06efa8,11744,308420.597,1,1
20210606,f537523caf56b9ae,12154,308317.396,1,1
20210606,9212a3b2221f338c,12074,307696.603,1,1
20210606,8.66918E+14,12431,307602.736,1,1
20210606,4d2efdd5cc6fdd86,15348,307517.749,1,1
20210606,90e2341379d19b67,12658,306908.372,1,1
20210606,8a37c32be72a69cb,13068,306721.523,1,1
20210606,33744a891faa81e4,11740,304619.964,1,1
20210606,835e52d20e3277e0,14079,304490.897,1,1
20210606,770595f401bbbc96d1cf5d3d100013c1511c,12560,304419.668,1,1
20210606,bfb4bb3806427d2d,15281,303773.669,1,1
20210606,5f277b092f33b56c111a113610001f914c08,12956,303478.247,1,1
20210606,8ea9ea9fbdaf04977695d8fa10001d715202,13643,303426.671,1,1
20210606,cfb444a8f080d930,13311,303049.982,1,1
20210606,1af16f7d945b5cee43fd53fe10001301510c,12238,302985.122,1,1
20210606,c7b30ffbe206990f557e512d100010214a01,12872,302752.618,1,1
20210606,b62b92cf107b8f5cb0a3cef910001e81511c,14238,302570.928,1,1
20210606,ed95886481e5bac134d1c822100011e1471e,13607,302466.728,1,1
20210606,7282d1d495901b37,12140,302337.223,1,1
20210606,f302c1c9a12911f6,13508,302243.253,1,1
20210606,037c01fc709d30b9fbdc5b65100010615203,12452,301944.099,1,1
20210606,6ae83263ce03781e087f11ed10001a014c16,16272,301836.059,1,1
20210606,6d3d13b90ac4de5c,10368,301724.099,1,1
20210606,455b1ce068cc236e,13560,300855.398,1,1
20210606,a00000a675112e,13698,300723.701,1,1
20210606,55cad3911dae695c,15274,300353.121,1,1
20210606,17336e3adc99d4e5,10438,299095.21,1,1
20210606,15f0ab3b7b43b632,13139,299083.614,1,1
20210606,98a1d8892acd294d,12113,298574.895,1,1
20210606,a48f6d4f116e3bf569fa704510001c614c16,13947,298572.07,1,1
20210606,b9e801fbc411b899,13183,298214.977,1,1
20210606,aa397823d98abd2973282989100012214a17,16506,296115.96,1,1
20210606,bf314201c976db88,11795,296045.772,1,1
20210606,0fdf46386adf289a027bc7e510001f614c09,12428,295828.667,1,1
20210606,92551b84c3571913,14742,295323.789,1,1
20210606,9a2205b6260abee5,12659,295076.824,1,1
20210606,41c865cab125dcb1,12929,294710.616,1,1
20210606,720bf1403f8d7fa1,13772,294556.129,1,1
20210606,7147e9ad8c997d37,12395,294407.26,1,1
20210606,e7cfbe23ccbf4637,13395,294404.604,1,1
20210606,2551dcf4706e4c5eadd2279010001001511c,12316,293816.183,1,1
20210606,16bcb1c34c4a8677,9857,293715.056,1,1
20210606,236ef08b-ed98-43f0-916c-f2bc793fa054,226,293673.526,1,1
20210606,56b20e0f0ff6b2909092176b10001e814a16,14560,293518.704,1,1
20210606,398da926d33d4e692f2ecd4310001e41511c,14756,292708.047,1,1
20210606,dfd5d28eda990d6b142b52fb100015c1511c,13421,292049.684,1,1
20210606,6266458e5ce5acb06bb5fd06100010c1510a,12964,291603.57,1,1
20210606,6d3bd571af501d42,13069,291045.2,1,1
20210606,8.67661E+14,12456,290809.181,1,1
20210606,242b97618f2eaa8f,13919,289947.106,1,1
20210606,3aaf1633af98daef,12893,289317.982,1,1
20210606,9cf139db668bf58f,13767,288928.129,1,1
20210606,7cd875ec71bd742d,13009,288355.107,1,1
20210606,e48168d38ffcadd7e95c699310001101471f,12506,288016.466,1,1
20210606,752eae273b8b3e9a780de7b110001ac15202,13057,287453.357,1,1
20210606,2324909362917bfd,11280,287048.875,1,1
20210606,e910715b2dd749a0,13573,286680.5,1,1
20210606,1871f96b9d665c84,14532,286381.091,1,1
20210606,d6edf9aa62caff8b9991c61710001e014c09,11137,286198.232,1,1
20210606,14aa9fc76624db0c,12107,285879.889,1,1
20210606,787cf0c9a22ee5df967a91bb10001051471f,14503,284950.321,1,1
20210606,aef4d0b9395cef6fcf5d7eec100010814c09,13046,284750.67,1,1
20210606,8.68894E+14,12272,284681.371,1,1
20210606,8b046eae7157591c,9774,284024.987,1,1
20210606,0b1b59d7665c9e5f,15476,283517.939,1,1
20210606,3cb1dfaf704abfe040e7f65e100011b14a0e,9606,283397.834,1,1
20210606,3ded2a8ac742eb69,14971,282403.617,1,1
20210606,8ba1667d8476a9df,12635,281984.414,1,1
20210606,e763f1af5400357264c20efe10001761471e,12068,281851.062,1,1
20210606,00d687ac3895a7d5,13091,281814.726,1,1
20210606,907e1b3f6d27d8ac,10779,281791.041,1,1
20210606,4bc4932f537081076ad3a5d610001ea14c16,12560,281725.382,1,1
20210606,eb8a1f5fc926aa01,12302,280992.012,1,1
20210606,09b8ba9f847c9629,11131,280653.233,1,1
20210606,e800d713f55d62e7,11340,279625.09,1,1
20210606,8.65521E+14,11337,279592.097,1,1
20210606,5deb6d9c33354074,12159,279065.161,1,1
20210606,03e445780364487d303b2d8f100012114a1e,11767,278735.514,1,1
20210606,8.69198E+14,9702,278122.649,1,1
20210606,3f3a5961da25839208414dde10001e614a02,12385,278114.265,1,1
20210606,925f20e4d88418b02c5361b410001bf14c09,12330,277684.669,1,1
20210606,8.68405E+14,13834,277500.602,1,1
20210606,776daf14fde06c45,12739,277337.427,1,1
20210606,37804421c0f452a1,12682,276820.968,1,1
20210606,8fb6a58e2ef26f10,13493,276816.041,1,1
20210606,a00000d826310d,9767,276780.19,1,1
20210606,fc1bc4caebb4d3ea,13269,276613.474,1,1
20210606,824a47a75c840951,12982,276421.245,1,1
20210606,382dbca9b1f650b2,11724,275729.043,1,1
20210606,5973c9f8720d5d00c5da8a1d100015f1511c,13000,275678.215,1,1
20210606,48cee16e9ee38503,14721,275671.509,1,1
20210606,850de6b18b67ac90d380bd24100014714a17,12677,275339.295,1,1
20210606,e82d6e1655283912,10502,275216.435,1,1
20210606,8.64516E+14,2406,275049.395,1,1
20210606,8.65195E+14,11753,274455.554,1,1
20210606,625ad1e0e76a1b53,14015,273742.981,1,1
20210606,3a38958c00e92ddd,9923,273600.645,1,1
20210606,fe233f0f3aa0b5fc,14114,273293.884,1,1
20210606,627898d402150331,11998,273285.147,1,1
20210606,0a2898681cf3080f,10597,273148.403,1,1
20210606,8.64343E+14,11468,273069.066,1,1
20210606,d821cd9b981d3fe4,11234,271800.663,1,1
20210606,b2f49a9b6c22c25d34df4482100014a14c16,12793,271786.665,1,1
20210606,51ab3e6a7d5cacab,12116,270185.706,1,1
20210606,8.69118E+14,10271,268867.416,1,1
20210606,c0f0e477e52fbdd9,13975,268789.709,1,1
20210606,2dd81be900edb2d9,10765,268777.641,1,1
20210606,f1d2147baf0a6bf1e9b02c4b100017a14a17,12096,268353.759,1,1
20210606,f8d0cb79653b19b1,10172,267314.029,1,1
20210606,8.62589E+14,10760,267270.323,1,1
20210606,b1778b2bd265dfe6,12841,266836.45,1,1
20210606,b8377fce0bfc2d22,11799,266162.359,1,1
20210606,c2455d658d31d4d9,10770,265788.752,1,1
20210606,0636a38ddd508e9e,10487,265642.916,1,1
20210606,6ea8f442245d00daac05e8b2100015f14c03,10634,265144.877,1,1
20210606,1f9bca268a0fa3a6583c38f0100012315114,9125,265091.414,1,1
20210606,2cdd7503af8408f7,10975,264086.152,1,1
20210606,ae3ece99b4e72f1e,12999,264040.387,1,1
20210606,86a6b135bbe3d9406e3508af100019a1471f,12587,263929.113,1,1
20210606,876aabffa273d365,11746,263126.924,1,1
20210606,35abac9b312bad4e,12917,263020.188,1,1
20210606,8.64411E+14,11351,262938.603,1,1
20210606,37104d21da3f3ff0,12133,262860.484,1,1
20210606,496a5581a124ced9,9411,262380.46,1,1
20210606,eabdbb6a3036e11e,12740,261344.536,1,1
20210606,9f0b73878e18c13e,11690,261234.285,1,1
20210606,ca7ab37807a7579b,12488,260964.206,1,1
20210606,bd0b7668-7dfc-4f60-a4fd-b8844b65df7f,272,260846.34,1,1
20210606,cdf60c310ce7ba7b,13393,260584.581,1,1
20210606,57383a3dd4f0545f,8233,260132.522,1,1
20210606,6efad8fc1bb450b5,10311,259756.63,1,1
20210606,515a3a647ad7061a,10004,259604.239,1,1
20210606,979e4d7ec5c09e31,9656,259399.144,1,1
20210606,95d51ccdd3b5bdab4d5118d5100011614a01,11174,259177.089,1,1
20210606,c18b1515ff138c6174ce48b8100011b14c09,13042,259135.558,1,1
20210606,fdc68feed70fb88f,10260,259123.246,1,1
20210606,dfb3299434535f7b,12376,258357.429,1,1
20210606,a0000071bc1064,11943,258299.041,1,1
20210606,faef32696fbcb3d0dfb700be10001ec14c11,11471,258279.758,1,1
20210606,525ddb098cde3ded287df337100017614c09,12036,258199.852,1,1
20210606,b365bd9721c23c43d21a4b94100014514c09,11740,258135.659,1,1
20210606,667048638a8c6f36,359,258058.059,1,1
20210606,1208d7ef4d18ef64,11047,257990.664,1,1
20210606,e8591d37293b8031,11687,257985.68,1,1
20210606,9561a0641cdd3adda3973bab100018e1511c,10632,257601.358,1,1
20210606,7fbf8acf701184a7,13576,257226.2,1,1
20210606,d20362e9423fdb1a,9234,256477.185,1,1
20210606,509f18b8d55d1bcd,8889,256098.363,1,1
20210606,97a0c031069f002789386cbf100016314c09,11286,255857.116,1,1
20210606,6a98210a94ec6264868fbc80100018a14c0a,10854,255849.533,1,1
20210606,7a32745ab6c11071,11533,255488.587,1,1
20210606,8c59a8f8a56e008f,12012,255480.132,1,1
20210606,7bc8f59d16ea0f3376b2d44a100011314c09,10701,255217.131,1,1
20210606,91f99bb1e5b71e9559d4b1d3100010114c16,13434,254882.002,1,1
20210606,77a5f09e1b1a5fe1,10525,254730.784,1,1
20210606,c54520f84fdda7ef82660955100012b14c09,9680,254451.8,1,1
20210606,a04621630dc8cb0795b83dee10001e314c16,11401,254343.09,1,1
20210606,ccfb730808e0ef7e,10323,253973.234,1,1
20210606,8288b2992731d452,11002,253916.211,1,1
20210606,8.6806E+14,12471,253288.061,1,1
20210606,8.61742E+14,10708,253235.659,1,1
20210606,f97918b3be534af6,12910,252489.164,1,1
20210606,f54ae4a88f94535f,10966,252116.879,1,1
20210606,655967188f28189b,10702,251575.113,1,1
20210606,e733a3aa0ee5c8e75bd0bd5f100018815112,8890,251353.734,1,1
20210606,1490e4af44fa55b59213de6b100017714c09,11966,251104.375,1,1
20210606,e3636c8eb73832c3,11634,250661.833,1,1
20210606,e75f4f86973f3341,9189,250573.527,1,1
20210606,6c259789ddabbcc70c7dab57100018114a01,8972,250178.546,1,1
20210606,e6cae2beadad0e25cf83381410001c81531c,10324,249935.001,1,1
20210606,cfd0d4a4f1c3ef9c68534c4c10001ea1511f,10422,249912.629,1,1
20210606,4d668749096a72e4,8934,249549.405,1,1
20210606,2cde87178e3013a0549bb01a10001fe15202,9795,249316.061,1,1
20210606,007ee1028609bd93,10832,249298.45,1,1
20210606,30bdb842e043d040,11809,248695.268,1,1
20210606,e5a77fc719a5ce0a69b6f5e3100012414a02,11490,248053.384,1,1
20210606,9b0841ee2fd6e009225c184610001c414c16,11759,248052.129,1,1
20210606,c0890b08214088739b6fa251100015714c09,11325,247894.969,1,1
20210606,1cf522fe50e88835,12085,247848.897,1,1
20210606,def15f57534cdf57,9738,247409.166,1,1
20210606,d6a0289afad2e85c,11342,247390.922,1,1
20210606,487f2401f78b421c,10880,246749.49,1,1
20210606,219c12c416a0ec494876f862100014a14c16,11864,246496.68,1,1
20210606,8.64071E+14,9747,246140.027,1,1
20210606,7993856ce57a7af0,9826,245927.503,1,1
20210606,e41aceef7026d77544b947b010001ff1511c,10078,245570.472,1,1
20210606,ee511c8ccc112ce1,12862,245102.723,1,1
20210606,919555e1d909318e,10243,244907.524,1,1
20210606,243c1df7ad27e6dd4d05e823100018c14c09,10628,244851.986,1,1
20210606,171349244ce7252a,9767,244527.674,1,1
20210606,ba9f63c02beddcd6,10519,244020.264,1,1
20210606,61525142c18a131277b38fad10001c314a17,9185,243868.211,1,1
20210606,44f95a34f9e3fe6d,9607,243456.272,1,1
20210606,b71583ef3b36bc53632e770e100010914c09,11157,242863.13,1,1
20210606,d9eed73032b7babe3d7cbff810001ee1510d,9804,242801.925,1,1
20210606,81ec149710802e1c,11295,242656.085,1,1
20210606,385243abd63a5ff2,10668,242447.975,1,1
20210606,03bff07e17fded8a,10447,241816.38,1,1
20210606,f1be54934ccbc619,10235,241429.432,1,1
20210606,32640778-31ba-4f2c-b094-af7777d2a14b,258,241139.48,1,1
20210606,8ba640c2bd229e400b2bc2cd100013c14c16,11407,241051.745,1,1
20210606,d566f82ffed84491,11018,240731.614,1,1
20210606,8f9c8620a13a0a07,10188,240707.617,1,1
20210606,cd0914c57190cbb6,11447,239327.372,1,1
20210606,97a3c0e6dad8247f47104873100013c14a16,10334,239167.978,1,1
20210606,1c45a10ec5aecc248030af52100016915202,8702,239018.207,1,1
20210606,7a495bf295965550,9568,238982.288,1,1
20210606,c0fa1149df513637,10808,238901.853,1,1
20210606,4e6da16c4c5ecdbe,11680,238809.11,1,1
20210606,5452b28ddbf9e7ba,9442,238643.419,1,1
20210606,c83b6ec950406bce,11029,238274.674,1,1
20210606,5b5839cdbf7a0a1d,9853,237520.538,1,1
20210606,74a2e026e0839bc9,11790,237486.814,1,1
20210606,8.6808E+14,9517,237372.762,1,1
20210606,c38e725c998a1a91,11386,237354.186,1,1
20210606,a00000899b350b,9238,237050.627,1,1
20210606,1c6b8511a5e796bd,9813,235785.957,1,1
20210606,64cce06bf827f8ab,8045,235784.518,1,1
20210606,bdb4fdf395641bba,9827,235580.129,1,1
20210606,54fce921a3e94458c1d4ffbe10001e114c09,10036,235346.342,1,1
20210606,50a016f0ebf868bc9a765f6d100012614c09,9744,235048.109,1,1
20210606,40ed41acd3f785c7,9701,234886.44,1,1
20210606,8.62556E+14,10252,233950.211,1,1
20210606,d0759ce8e3b7190d,9505,233738.113,1,1
20210606,8.60172E+14,10358,233127.735,1,1
20210606,5789e84391c73fe0,12308,233048.08,1,1
20210606,68bd95284766e71f,9885,232980.43,1,1
